"Year","MatMort","NeoMort","InfMort","Under5Mort","ISO"
2003,254,54,79.3,100.2,"PAK"
2004,243,53.3,77.9,98.1,"PAK"
2005,237,52.6,76.6,96.3,"PAK"
2006,222,52,75.4,94.5,"PAK"
2007,214,51.4,74.1,92.7,"PAK"
2008,205,50.9,72.8,90.9,"PAK"
2009,199,50.4,71.5,89.1,"PAK"
2010,191,49.8,70.1,87.1,"PAK"
2011,180,49,68.6,85,"PAK"
2012,173,48.1,67,82.8,"PAK"
2013,166,47.1,65.4,80.6,"PAK"
2014,161,46.2,63.8,78.3,"PAK"
2015,154,45.2,62.1,76,"PAK"
2016,143,44.3,60.5,73.8,"PAK"
2017,140,43.3,58.9,71.6,"PAK"
2018,NA,42.3,57.3,69.5,"PAK"
2019,NA,41.4,55.7,67.3,"PAK"
2000,91,14.7,21.9,26,"PAN"
2001,86,14.3,21.4,25.4,"PAN"
2002,91,14,20.9,24.8,"PAN"
2003,93,13.6,20.5,24.1,"PAN"
2004,88,13.2,20,23.5,"PAN"
2005,88,12.9,19.5,22.9,"PAN"
2006,88,12.5,19,22.3,"PAN"
2007,86,12.2,18.5,21.7,"PAN"
2008,84,11.9,18,21.1,"PAN"
2009,82,11.5,17.5,20.5,"PAN"
2010,79,11.1,17,19.9,"PAN"
2011,76,10.8,16.5,19.3,"PAN"
2012,74,10.4,16,18.7,"PAN"
2013,66,10.1,15.5,18.1,"PAN"
2014,60,9.8,15.1,17.6,"PAN"
2015,58,9.5,14.6,17,"PAN"
2016,55,9.2,14.1,16.4,"PAN"
2017,52,8.9,13.7,15.9,"PAN"
2018,NA,8.6,13.2,15.4,"PAN"
2019,NA,8.3,12.8,14.8,"PAN"
2000,144,16.1,29.3,38.2,"PER"
2001,138,15.2,27.2,35.3,"PER"
2002,132,14.3,25.2,32.7,"PER"
2003,127,13.5,23.5,30.4,"PER"
2004,122,12.8,22,28.3,"PER"
2005,118,12.2,20.6,26.5,"PER"
2006,114,11.7,19.3,24.9,"PER"
2007,112,11.1,18.2,23.4,"PER"
2008,108,10.6,17.1,22,"PER"
2009,106,10.1,16.2,20.8,"PER"
2010,104,9.7,15.3,19.8,"PER"
2011,102,9.4,14.6,18.8,"PER"
2012,100,9,13.9,17.9,"PER"
2013,98,8.7,13.3,17.1,"PER"
2014,96,8.4,12.7,16.4,"PER"
2015,94,8,12.2,15.7,"PER"
2016,91,7.8,11.7,15,"PER"
2017,88,7.5,11.2,14.4,"PER"
2018,NA,7.2,10.7,13.8,"PER"
2019,NA,7,10.3,13.3,"PER"
2000,160,16.5,28.7,37.7,"PHL"
2001,163,16.5,28.2,36.9,"PHL"
2002,160,16.3,27.8,36.2,"PHL"
2003,156,16.2,27.3,35.5,"PHL"
2004,156,16,26.9,34.9,"PHL"
2005,156,15.8,26.4,34.2,"PHL"
2006,156,15.6,26,33.6,"PHL"
2007,149,15.4,25.7,33,"PHL"
2008,148,15.2,25.3,32.5,"PHL"
2009,149,15,25,32.1,"PHL"
2010,144,14.9,24.8,31.7,"PHL"
2011,141,14.7,24.5,31.3,"PHL"
2012,139,14.6,24.2,30.9,"PHL"
2013,136,14.4,23.9,30.5,"PHL"
2014,131,14.3,23.7,30.1,"PHL"
2015,127,14.1,23.4,29.6,"PHL"
2016,124,13.9,23,29.1,"PHL"
2017,121,13.6,22.6,28.5,"PHL"
2018,NA,13.3,22.1,27.9,"PHL"
2019,NA,12.9,21.5,27.1,"PHL"
2000,NA,15.4,25.5,28.5,"PLW"
2001,NA,15.1,25.1,27.9,"PLW"
2002,NA,14.8,24.7,27.4,"PLW"
2003,NA,14.5,24.3,27,"PLW"
2004,NA,14.2,24,26.5,"PLW"
2005,NA,14,23.6,26,"PLW"
2006,NA,13.7,23.2,25.5,"PLW"
2007,NA,13.4,22.8,25,"PLW"
2008,NA,13,22.3,24.4,"PLW"
2009,NA,12.7,21.8,23.7,"PLW"
2010,NA,12.3,21.3,23.1,"PLW"
2011,NA,11.9,20.7,22.5,"PLW"
2012,NA,11.6,20.1,21.8,"PLW"
2013,NA,11.2,19.6,21.2,"PLW"
2014,NA,10.9,18.9,20.4,"PLW"
2015,NA,10.5,18.3,19.8,"PLW"
2016,NA,10.2,17.8,19.2,"PLW"
2017,NA,9.8,17.2,18.6,"PLW"
2018,NA,9.5,16.7,18,"PLW"
2019,NA,9.2,16.2,17.4,"PLW"
2000,249,30.2,53.6,71.1,"PNG"
2001,242,29.6,52.8,69.9,"PNG"
2002,234,29.1,52.1,68.8,"PNG"
2003,225,28.7,51.3,67.5,"PNG"
2004,213,28.2,50.4,66.2,"PNG"
2005,200,27.9,49.6,64.9,"PNG"
2006,187,27.6,48.7,63.5,"PNG"
2007,179,27.3,47.8,62.1,"PNG"
2008,173,27,46.8,60.8,"PNG"
2009,170,26.6,45.9,59.3,"PNG"
2010,168,26.1,44.9,57.9,"PNG"
2011,166,25.6,44,56.5,"PNG"
2012,164,25.1,43,55.2,"PNG"
2013,160,24.7,42.1,53.8,"PNG"
2014,155,24.3,41.2,52.4,"PNG"
2015,151,23.8,40.2,51,"PNG"
2016,148,23.4,39.3,49.7,"PNG"
2017,145,22.9,38.2,48.2,"PNG"
2018,NA,22.5,37.2,46.8,"PNG"
2019,NA,22,36.2,45.3,"PNG"
2000,7,5.8,8.1,9.3,"POL"
2001,6,5.4,7.6,8.8,"POL"
2002,5,5.2,7.3,8.4,"POL"
2003,5,5,7,8.1,"POL"
2004,5,4.8,6.8,7.8,"POL"
2005,4,4.6,6.5,7.6,"POL"
2006,4,4.4,6.3,7.3,"POL"
2007,4,4.2,6.1,7,"POL"
2008,4,4,5.8,6.7,"POL"
2009,3,3.8,5.5,6.3,"POL"
2010,3,3.6,5.1,6,"POL"
2011,3,3.4,4.9,5.7,"POL"
2012,3,3.2,4.7,5.4,"POL"
2013,3,3.1,4.5,5.2,"POL"
2014,2,3,4.3,5,"POL"
2015,2,2.9,4.2,4.9,"POL"
2016,2,2.9,4.1,4.7,"POL"
2017,2,2.8,4,4.6,"POL"
2018,NA,2.8,3.9,4.5,"POL"
2019,NA,2.7,3.8,4.4,"POL"
2000,896,41.08544407,93.17857028,153.3959122,NA
2001,874,40.15575874,90.32961548,148.0557116,NA
2002,853,39.21181304,87.3784596,142.4856347,NA
2003,831,38.29417812,84.43330628,136.9474754,NA
2004,800,37.37574411,81.51319948,131.4672855,NA
2005,766,36.50414601,78.73426469,126.202278,NA
2006,738,35.72129505,76.13141815,121.226072,NA
2007,713,34.97624442,73.61419225,116.4694327,NA
2008,692,34.29849198,71.31623533,111.9986198,NA
2009,674,33.6255461,69.23964336,107.7978408,NA
2010,656,32.99711626,67.3435064,104.0514303,NA
2011,640,32.41576324,65.48808643,100.5544174,NA
2012,626,31.86458761,63.78089854,97.29460674,NA
2013,613,31.35809725,62.21229822,94.23916258,NA
2014,603,30.84570309,60.77046099,91.51263981,NA
2015,587,30.37281672,59.42387676,89.00084342,NA
2016,575,29.88919137,58.04330047,86.40097203,NA
2017,563,29.39556553,56.62272603,83.97192473,NA
2018,NA,28.86035134,55.22754183,81.51249413,NA
2019,NA,28.3435185,53.8361675,79.08113062,NA
2000,26,NA,NA,NA,"PRI"
2001,26,NA,NA,NA,"PRI"
2002,24,NA,NA,NA,"PRI"
2003,23,NA,NA,NA,"PRI"
2004,25,NA,NA,NA,"PRI"
2005,23,NA,NA,NA,"PRI"
2006,23,NA,NA,NA,"PRI"
2007,23,NA,NA,NA,"PRI"
2008,23,NA,NA,NA,"PRI"
2009,23,NA,NA,NA,"PRI"
2010,21,NA,NA,NA,"PRI"
2011,22,NA,NA,NA,"PRI"
2012,19,NA,NA,NA,"PRI"
2013,20,NA,NA,NA,"PRI"
2014,21,NA,NA,NA,"PRI"
2015,20,NA,NA,NA,"PRI"
2016,20,NA,NA,NA,"PRI"
2017,21,NA,NA,NA,"PRI"
2018,NA,NA,NA,NA,"PRI"
2019,NA,NA,NA,NA,"PRI"
2000,139,27.3,44.5,60,"PRK"
2001,128,24.9,39.1,52.1,"PRK"
2002,122,22.5,34.2,44.7,"PRK"
2003,121,20.5,30.4,38.9,"PRK"
2004,120,18.8,27.8,35,"PRK"
2005,120,17.7,26.4,33,"PRK"
2006,120,17.4,26,32.4,"PRK"
2007,119,17.4,25.7,32.2,"PRK"
2008,118,17.1,25.2,31.8,"PRK"
2009,113,16.7,24.4,31,"PRK"
2010,106,15.9,23.1,29.5,"PRK"
2011,100,14.9,21.5,27.7,"PRK"
2012,96,13.9,19.8,25.7,"PRK"
2013,94,12.9,18.3,24,"PRK"
2014,93,12.1,17,22.4,"PRK"
2015,91,11.4,16,21.1,"PRK"
2016,90,10.8,15.1,20,"PRK"
2017,89,10.3,14.4,19,"PRK"
2018,NA,9.8,13.7,18.2,"PRK"
2019,NA,9.3,13.1,17.3,"PRK"
2000,10,3.4,5.5,7.2,"PRT"
2001,10,3.2,5.1,6.6,"PRT"
2002,10,3,4.7,6.1,"PRT"
2003,10,2.8,4.3,5.5,"PRT"
2004,10,2.6,3.9,5,"PRT"
2005,9,2.4,3.6,4.6,"PRT"
2006,9,2.2,3.4,4.4,"PRT"
2007,9,2.1,3.3,4.2,"PRT"
2008,9,2.1,3.2,4,"PRT"
2009,9,2.1,3.1,3.9,"PRT"
2010,9,2.1,3.1,3.8,"PRT"
2011,9,2.1,3,3.7,"PRT"
2012,9,2.1,3,3.7,"PRT"
2013,8,2.1,3,3.7,"PRT"
2014,8,2.1,3,3.6,"PRT"
2015,9,2.1,3,3.6,"PRT"
2016,9,2.1,3,3.6,"PRT"
2017,8,2,3,3.6,"PRT"
2018,NA,2,2.9,3.6,"PRT"
2019,NA,1.9,2.8,3.4,"PRT"
2000,194,18.1,27.9,33.9,"PRY"
2001,191,17.7,27.4,33.1,"PRY"
2002,188,17.3,26.8,32.3,"PRY"
2003,185,16.9,26.2,31.6,"PRY"
2004,180,16.5,25.6,30.8,"PRY"
2005,174,16.1,25,30,"PRY"
2006,168,15.7,24.5,29.3,"PRY"
2007,163,15.2,23.9,28.5,"PRY"
2008,158,14.8,23.2,27.7,"PRY"
2009,153,14.4,22.6,26.9,"PRY"
2010,148,14,22,26.2,"PRY"
2011,145,13.5,21.4,25.4,"PRY"
2012,141,13.1,20.8,24.6,"PRY"
2013,138,12.7,20.2,23.8,"PRY"
2014,135,12.3,19.6,23,"PRY"
2015,132,11.9,19,22.3,"PRY"
2016,130,11.6,18.4,21.6,"PRY"
2017,129,11.2,17.8,20.9,"PRY"
2018,NA,10.8,17.2,20.2,"PRY"
2019,NA,10.4,16.7,19.5,"PRY"
2000,70,17.1,25.3,30.4,"PSE"
2001,69,16.8,24.6,29.4,"PSE"
2002,70,16.5,23.9,28.5,"PSE"
2003,66,16.1,23.2,27.6,"PSE"
2004,64,15.7,22.5,26.8,"PSE"
2005,59,15.3,21.9,25.9,"PSE"
2006,58,14.8,21.2,25.1,"PSE"
2007,56,14.4,20.5,24.3,"PSE"
2008,53,13.9,19.9,23.5,"PSE"
2009,50,13.5,19.3,22.7,"PSE"
2010,45,13.2,18.8,22.1,"PSE"
2011,42,12.9,18.3,21.4,"PSE"
2012,40,12.6,17.8,20.8,"PSE"
2013,36,12.3,17.3,20.3,"PSE"
2014,37,12.1,16.9,19.7,"PSE"
2015,32,11.8,16.4,19.2,"PSE"
2016,29,11.5,16,18.6,"PSE"
2017,27,11.2,15.5,18.1,"PSE"
2018,NA,10.9,15.1,17.5,"PSE"
2019,NA,10.6,14.6,17,"PSE"
2000,128,12.17807664,23.28399088,27.98480839,NA
2001,123,12.09161072,23.00831287,27.6593854,NA
2002,120,12.08562206,22.83066713,27.4502312,NA
2003,115,12.17641596,22.76434391,27.30494481,NA
2004,111,12.21712512,22.75646307,27.30444005,NA
2005,107,12.21616992,22.7724612,27.34252367,NA
2006,102,12.10520876,22.79939338,27.39070678,NA
2007,99,11.88346134,22.82139061,27.41678585,NA
2008,94,11.56789121,22.75004288,27.32307086,NA
2009,91,11.29327186,22.78467365,27.68122639,NA
2010,87,11.04594261,22.36588909,26.83564433,NA
2011,84,10.85378871,22.16147985,26.54490454,NA
2012,81,10.69714463,21.92341233,26.22637016,NA
2013,78,10.58312676,21.69626666,25.94123313,NA
2014,77,10.5103913,21.46377149,25.5908641,NA
2015,74,10.46805792,21.19939556,25.31530599,NA
2016,71,10.40586366,21.03421584,25.02217244,NA
2017,70,10.35142885,20.77754734,24.75681807,NA
2018,NA,10.28069261,20.6092289,24.48886965,NA
2019,NA,10.21505015,20.34113353,24.19148967,NA
2000,12,3.941240278,6.067370694,7.301705269,NA
2001,11,3.846821006,5.89149283,7.106413796,NA
2002,11,3.786940833,5.737125673,6.921212046,NA
2003,11,3.714261657,5.630039581,6.75379951,NA
2004,11,3.636201438,5.477187055,6.633592888,NA
2005,11,3.534005865,5.358105743,6.466056635,NA
2006,11,3.440242116,5.269536184,6.316203418,NA
2007,11,3.346285465,5.135639517,6.137952207,NA
2008,11,3.29034869,5.020846019,5.99639878,NA
2009,11,3.219727051,4.886184896,5.855223095,NA
2010,11,3.126210347,4.743834993,5.675158267,NA
2011,11,3.082364604,4.627951858,5.560355749,NA
2012,11,3.052138683,4.520963257,5.415924373,NA
2013,11,2.976353758,4.451032301,5.306816841,NA
2014,11,2.955142923,4.369159125,5.201838685,NA
2015,11,2.894732162,4.292273527,5.122751302,NA
2016,11,2.85101742,4.231858642,5.043918029,NA
2017,11,2.850958071,4.205101597,4.97596474,NA
2018,NA,2.792011872,4.141951775,4.896308813,NA
2019,NA,2.717046187,4.076341636,4.818462326,NA
2000,NA,NA,NA,NA,"PYF"
2001,NA,NA,NA,NA,"PYF"
2002,NA,NA,NA,NA,"PYF"
2003,NA,NA,NA,NA,"PYF"
2004,NA,NA,NA,NA,"PYF"
2005,NA,NA,NA,NA,"PYF"
2006,NA,NA,NA,NA,"PYF"
2007,NA,NA,NA,NA,"PYF"
2008,NA,NA,NA,NA,"PYF"
2009,NA,NA,NA,NA,"PYF"
2010,NA,NA,NA,NA,"PYF"
2011,NA,NA,NA,NA,"PYF"
2012,NA,NA,NA,NA,"PYF"
2013,NA,NA,NA,NA,"PYF"
2014,NA,NA,NA,NA,"PYF"
2015,NA,NA,NA,NA,"PYF"
2016,NA,NA,NA,NA,"PYF"
2017,NA,NA,NA,NA,"PYF"
2018,NA,NA,NA,NA,"PYF"
2019,NA,NA,NA,NA,"PYF"
2000,14,6.6,10.7,12.5,"QAT"
2001,14,6.3,10.3,12,"QAT"
2002,13,6.1,10,11.6,"QAT"
2003,13,5.9,9.6,11.2,"QAT"
2004,13,5.8,9.3,10.8,"QAT"
2005,12,5.6,8.9,10.4,"QAT"
2006,11,5.3,8.7,10.1,"QAT"
2007,11,5.1,8.4,9.8,"QAT"
2008,11,4.9,8.2,9.6,"QAT"
2009,10,4.7,8,9.4,"QAT"
2010,10,4.5,7.8,9.1,"QAT"
2011,10,4.4,7.6,8.9,"QAT"
2012,10,4.2,7.4,8.7,"QAT"
2013,10,4.1,7.2,8.4,"QAT"
2014,10,4,7,8.1,"QAT"
2015,9,3.9,6.7,7.8,"QAT"
2016,9,3.9,6.3,7.4,"QAT"
2017,9,3.8,6,7,"QAT"
2018,NA,3.8,5.6,6.6,"QAT"
2019,NA,3.7,5.3,6.1,"QAT"
2000,54,10.5,18.1,21.6,"ROU"
2001,49,9.9,17.3,20.5,"ROU"
2002,47,9.6,17,20.1,"ROU"
2003,43,9.4,17,20,"ROU"
2004,39,9.1,16.5,19.4,"ROU"
2005,35,8.5,15.5,18.1,"ROU"
2006,32,7.7,14.2,16.6,"ROU"
2007,30,6.9,13,15.2,"ROU"
2008,28,6.3,11.9,14,"ROU"
2009,28,5.8,11.1,13.1,"ROU"
2010,27,5.4,10.5,12.4,"ROU"
2011,24,5.2,10,11.8,"ROU"
2012,23,5.1,9.5,11.2,"ROU"
2013,21,5,8.9,10.6,"ROU"
2014,21,4.7,8.3,9.9,"ROU"
2015,21,4.3,7.7,9.2,"ROU"
2016,21,3.9,7,8.5,"ROU"
2017,19,3.6,6.5,7.9,"ROU"
2018,NA,3.4,6.1,7.4,"ROU"
2019,NA,3.4,5.8,7.1,"ROU"
2000,56,9,15.5,19.3,"RUS"
2001,53,8.6,14.7,18.3,"RUS"
2002,51,8,13.8,17.2,"RUS"
2003,49,7.3,12.9,16.1,"RUS"
2004,45,6.8,12,14.9,"RUS"
2005,42,6.4,11.1,13.8,"RUS"
2006,36,6,10.3,12.8,"RUS"
2007,32,5.4,9.6,11.9,"RUS"
2008,30,4.9,9,11.2,"RUS"
2009,27,4.6,8.6,10.7,"RUS"
2010,25,4.6,8.3,10.4,"RUS"
2011,23,4.7,8.1,10.1,"RUS"
2012,22,4.7,7.9,9.8,"RUS"
2013,20,4.6,7.6,9.4,"RUS"
2014,19,4.4,7.2,8.9,"RUS"
2015,18,4,6.6,8.2,"RUS"
2016,18,3.5,6.1,7.5,"RUS"
2017,17,3.2,5.5,6.9,"RUS"
2018,NA,2.9,5.1,6.3,"RUS"
2019,NA,2.6,4.7,5.8,"RUS"
2000,1160,43.2,109.5,185.2,"RWA"
2001,1100,40.2,100,167.4,"RWA"
2002,961,37.3,90.3,149.6,"RWA"
2003,870,34.6,81.4,133.5,"RWA"
2004,758,32.1,72.8,118.6,"RWA"
2005,643,30,65.5,105.4,"RWA"
2006,541,28.1,59.3,93.9,"RWA"
2007,469,26.5,54.4,84.4,"RWA"
2008,427,25.1,50.2,76.3,"RWA"
2009,424,24,47,69.6,"RWA"
2010,373,23,44,63.8,"RWA"
2011,349,22.1,40.6,58.6,"RWA"
2012,329,21.3,38.8,54.9,"RWA"
2013,308,20.7,37.1,52,"RWA"
2014,291,20.2,35.7,49.7,"RWA"
2015,275,19.7,34.6,47.7,"RWA"
2016,260,19.3,33.7,46,"RWA"
2017,248,19,32.9,44.6,"RWA"
2018,NA,18.6,32,43.4,"RWA"
2019,NA,18.2,31.1,41.9,"RWA"
2000,395,46.2,68.6,93.3,NA
2001,379,44.8,66.3,89.7,NA
2002,361,43.5,64.1,86.2,NA
2003,344,42.2,62,82.9,NA
2004,327,40.9,60,79.9,NA
2005,309,39.7,58,76.6,NA
2006,293,38.6,56,73.6,NA
2007,278,37.6,54.1,70.6,NA
2008,263,36.5,52.2,67.7,NA
2009,249,35.5,50.3,64.8,NA
2010,235,34.4,48.4,61.9,NA
2011,222,33.4,46.5,59.1,NA
2012,210,32.3,44.6,56.4,NA
2013,199,31.2,42.8,53.8,NA
2014,190,30.1,41.1,51.3,NA
2015,179,29.1,39.3,48.8,NA
2016,169,28.1,37.7,46.5,NA
2017,163,27,36.1,44.3,NA
2018,NA,26,34.5,42.2,NA
2019,NA,24.9,33.1,40.3,NA
2000,24,11.5,18.8,22,"SAU"
2001,24,10.8,17.7,20.7,"SAU"
2002,23,10.2,16.7,19.6,"SAU"
2003,23,9.6,15.8,18.5,"SAU"
2004,22,9,15,17.4,"SAU"
2005,22,8.5,14.2,16.5,"SAU"
2006,21,8.1,13.4,15.5,"SAU"
2007,21,7.6,12.6,14.7,"SAU"
2008,20,7.1,11.9,13.8,"SAU"
2009,20,6.7,11.2,13,"SAU"
2010,19,6.3,10.5,12.3,"SAU"
2011,18,5.9,9.9,11.5,"SAU"
2012,18,5.6,9.3,10.8,"SAU"
2013,17,5.2,8.8,10.2,"SAU"
2014,17,4.9,8.3,9.6,"SAU"
2015,17,4.6,7.8,9.1,"SAU"
2016,17,4.3,7.3,8.6,"SAU"
2017,17,4.1,6.9,8.1,"SAU"
2018,NA,3.8,6.6,7.7,"SAU"
2019,NA,3.6,6.3,7.3,"SAU"
2000,667,37.1,66.9,104.3,"SDN"
2001,645,36.4,65,100.9,"SDN"
2002,614,35.8,63,97.4,"SDN"
2003,598,35.2,61.2,94.2,"SDN"
2004,580,34.5,59.4,91,"SDN"
2005,529,33.9,57.8,88.1,"SDN"
2006,508,33.4,56.2,85.3,"SDN"
2007,479,33,54.7,82.7,"SDN"
2008,454,32.5,53.3,80.2,"SDN"
2009,433,32.2,52,77.9,"SDN"
2010,408,31.8,50.7,75.7,"SDN"
2011,390,31.4,49.6,73.7,"SDN"
2012,368,31,48.5,71.7,"SDN"
2013,349,30.5,47.4,69.8,"SDN"
2014,333,30,46.3,67.9,"SDN"
2015,320,29.5,45.2,65.9,"SDN"
2016,308,29,44.1,63.9,"SDN"
2017,295,28.5,43,62,"SDN"
2018,NA,27.8,42,60.1,"SDN"
2019,NA,27.3,41,58.4,"SDN"
2000,553,38.2,67.7,129.5,"SEN"
2001,545,37.2,65.2,122.9,"SEN"
2002,537,36,62.3,115.1,"SEN"
2003,532,34.7,59.2,107,"SEN"
2004,526,33.4,56.1,99.1,"SEN"
2005,519,32.1,53.2,91.8,"SEN"
2006,514,30.8,50.6,85.2,"SEN"
2007,504,29.6,48.2,79.4,"SEN"
2008,492,28.6,46.1,74.3,"SEN"
2009,472,27.6,44.1,69.8,"SEN"
2010,447,26.8,42.4,65.7,"SEN"
2011,423,26,40.7,62.1,"SEN"
2012,400,25.3,39.2,58.7,"SEN"
2013,381,24.7,37.6,55.4,"SEN"
2014,364,24.2,36.2,52.3,"SEN"
2015,346,23.7,34.7,49.4,"SEN"
2016,330,23.1,33.3,46.5,"SEN"
2017,315,22.4,32,44,"SEN"
2018,NA,21.8,30.8,41.7,"SEN"
2019,NA,21.1,29.8,39.7,"SEN"
2000,13,1.6,3,3.9,"SGP"
2001,13,1.5,2.8,3.6,"SGP"
2002,14,1.4,2.6,3.4,"SGP"
2003,13,1.3,2.5,3.2,"SGP"
2004,14,1.3,2.4,3,"SGP"
2005,13,1.2,2.3,2.9,"SGP"
2006,13,1.2,2.3,2.9,"SGP"
2007,12,1.2,2.3,2.9,"SGP"
2008,11,1.2,2.3,2.8,"SGP"
2009,10,1.2,2.3,2.8,"SGP"
2010,10,1.1,2.3,2.8,"SGP"
2011,10,1.1,2.2,2.8,"SGP"
2012,10,1.1,2.2,2.8,"SGP"
2013,9,1,2.2,2.8,"SGP"
2014,8,1,2.2,2.7,"SGP"
2015,9,1,2.2,2.7,"SGP"
2016,8,1,2.2,2.7,"SGP"
2017,8,1,2.2,2.6,"SGP"
2018,NA,0.9,2.1,2.5,"SGP"
2019,NA,0.8,2,2.4,"SGP"
2000,245,12.8,25.6,30.7,"SLB"
2001,233,12.7,25.3,30.4,"SLB"
2002,222,12.6,25.1,30.1,"SLB"
2003,210,12.5,24.9,29.8,"SLB"
2004,199,12.3,24.7,29.6,"SLB"
2005,188,12.1,24.4,29.3,"SLB"
2006,177,11.9,24.1,28.9,"SLB"
2007,172,11.7,23.8,28.4,"SLB"
2008,159,11.4,23.3,27.8,"SLB"
2009,152,11.1,22.8,27.1,"SLB"
2010,141,10.8,22.2,26.4,"SLB"
2011,134,10.5,21.6,25.6,"SLB"
2012,127,10.1,21,24.9,"SLB"
2013,122,9.8,20.5,24.2,"SLB"
2014,120,9.5,19.9,23.4,"SLB"
2015,112,9.2,19.3,22.7,"SLB"
2016,108,8.9,18.8,22,"SLB"
2017,104,8.6,18.2,21.4,"SLB"
2018,NA,8.4,17.7,20.7,"SLB"
2019,NA,8.1,17.1,20,"SLB"
2000,2480,48.4,138.1,224.9,"SLE"
2001,2250,47.8,135.6,219.4,"SLE"
2002,2080,47.2,132.9,213.9,"SLE"
2003,1960,46.5,130.2,208.1,"SLE"
2004,1850,45.7,127.2,202,"SLE"
2005,1760,44.9,124.1,195.5,"SLE"
2006,1680,44.1,120.9,188.9,"SLE"
2007,1610,43.1,117.6,182,"SLE"
2008,1530,41.9,114.2,174.9,"SLE"
2009,1450,40.7,110.6,167.7,"SLE"
2010,1360,39.5,107.2,160.6,"SLE"
2011,1270,38.4,103.8,153.8,"SLE"
2012,1210,37.4,100.7,147.3,"SLE"
2013,1180,36.5,97.7,141.2,"SLE"
2014,1190,35.7,95.6,139.2,"SLE"
2015,1180,35,95.1,140.2,"SLE"
2016,1120,34.1,89.7,125.4,"SLE"
2017,1120,33.4,87.3,120.7,"SLE"
2018,NA,32.7,84.8,116.2,"SLE"
2019,NA,32,82.4,111.9,"SLE"
2000,73,15,27.4,33.2,"SLV"
2001,75,14.1,26,31.3,"SLV"
2002,68,13.4,24.7,29.6,"SLV"
2003,66,12.8,23.5,28.1,"SLV"
2004,64,12.1,22.4,26.6,"SLV"
2005,62,11.6,21.2,25.1,"SLV"
2006,60,11.1,20.2,23.8,"SLV"
2007,58,10.6,19.2,22.6,"SLV"
2008,57,10.1,18.3,21.4,"SLV"
2009,57,9.7,17.4,20.4,"SLV"
2010,54,9.3,16.6,19.4,"SLV"
2011,53,8.9,15.8,18.5,"SLV"
2012,52,8.5,15.1,17.6,"SLV"
2013,50,8.2,14.4,16.8,"SLV"
2014,49,7.8,13.8,16.1,"SLV"
2015,48,7.5,13.3,15.5,"SLV"
2016,47,7.2,12.8,14.9,"SLV"
2017,46,7,12.3,14.3,"SLV"
2018,NA,6.7,11.9,13.8,"SLV"
2019,NA,6.5,11.5,13.3,"SLV"
2000,NA,2.8,5,5.6,"SMR"
2001,NA,2.6,4.6,5.2,"SMR"
2002,NA,2.4,4.3,4.8,"SMR"
2003,NA,2.2,4,4.5,"SMR"
2004,NA,2,3.7,4.2,"SMR"
2005,NA,1.8,3.4,3.9,"SMR"
2006,NA,1.7,3.2,3.6,"SMR"
2007,NA,1.6,3,3.4,"SMR"
2008,NA,1.5,2.9,3.2,"SMR"
2009,NA,1.4,2.7,3,"SMR"
2010,NA,1.3,2.5,2.9,"SMR"
2011,NA,1.3,2.4,2.7,"SMR"
2012,NA,1.2,2.3,2.6,"SMR"
2013,NA,1.1,2.2,2.4,"SMR"
2014,NA,1.1,2.1,2.3,"SMR"
2015,NA,1,1.9,2.2,"SMR"
2016,NA,1,1.9,2.1,"SMR"
2017,NA,0.9,1.8,2,"SMR"
2018,NA,0.9,1.7,1.9,"SMR"
2019,NA,0.8,1.6,1.8,"SMR"
2000,1210,44.7,104.4,172.7,"SOM"
2001,1170,44.9,104.4,172.7,"SOM"
2002,1140,45.3,104.4,172.7,"SOM"
2003,1100,45.6,104.4,172.7,"SOM"
2004,1080,45.7,104.4,172.7,"SOM"
2005,1040,45.9,104.4,172.6,"SOM"
2006,1040,45.9,104,172,"SOM"
2007,1030,45.5,103,170.1,"SOM"
2008,1010,45,101.1,166.5,"SOM"
2009,994,44.3,98.7,161.9,"SOM"
2010,985,43.6,96.2,157.4,"SOM"
2011,955,42.9,93.8,152.8,"SOM"
2012,943,42.4,91,147.8,"SOM"
2013,893,41.6,88.4,143,"SOM"
2014,878,40.8,85.9,138.4,"SOM"
2015,855,40,83.6,134.3,"SOM"
2016,865,39.3,81.4,130.3,"SOM"
2017,829,38.7,79.1,126.1,"SOM"
2018,NA,38.1,76.8,122,"SOM"
2019,NA,37.4,74.8,118.3,"SOM"
2000,13,7.8,10.9,12.6,"SRB"
2001,13,7.5,10.6,12.2,"SRB"
2002,13,7.1,9.9,11.5,"SRB"
2003,13,6.5,9.1,10.5,"SRB"
2004,13,6,8.4,9.7,"SRB"
2005,12,5.6,7.7,8.9,"SRB"
2006,12,5.2,7.3,8.4,"SRB"
2007,12,5.1,7,8.1,"SRB"
2008,12,5,6.9,8,"SRB"
2009,12,4.9,6.7,7.8,"SRB"
2010,12,4.8,6.6,7.6,"SRB"
2011,12,4.7,6.4,7.4,"SRB"
2012,12,4.5,6.2,7.1,"SRB"
2013,12,4.4,5.9,6.9,"SRB"
2014,12,4.2,5.7,6.6,"SRB"
2015,13,4,5.4,6.3,"SRB"
2016,12,3.8,5.2,6,"SRB"
2017,12,3.7,5.1,5.9,"SRB"
2018,NA,3.6,5,5.8,"SRB"
2019,NA,3.6,4.9,5.7,"SRB"
